BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
297;Bauma;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;116.00;%;Prozent;
297;Bauma;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;116.00;%;Prozent;
298;Wiesendangen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;87.00;%;Prozent;
298;Wiesendangen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;90.00;%;Prozent;
298;Wiesendangen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;90.00;%;Prozent;
298;Wiesendangen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;90.00;%;Prozent;
0;Bezirk Affoltern;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;104.25;%;Prozent;
0;Bezirk Affoltern;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;104.19;%;Prozent;
0;Bezirk Affoltern;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;105.49;%;Prozent;
0;Bezirk Affoltern;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;105.97;%;Prozent;
0;Bezirk Affoltern;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;107.82;%;Prozent;
0;Bezirk Affoltern;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;108.05;%;Prozent;
0;Bezirk Andelfingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;114.08;%;Prozent;
0;Bezirk Andelfingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;113.78;%;Prozent;
0;Bezirk Andelfingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;113.86;%;Prozent;
0;Bezirk Andelfingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;114.27;%;Prozent;
0;Bezirk Andelfingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;114.22;%;Prozent;
0;Bezirk Andelfingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;113.40;%;Prozent;
0;Bezirk Bülach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;101.43;%;Prozent;
0;Bezirk Bülach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;101.66;%;Prozent;
0;Bezirk Bülach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;101.30;%;Prozent;
0;Bezirk Bülach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;102.71;%;Prozent;
0;Bezirk Bülach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;102.45;%;Prozent;
0;Bezirk Bülach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;102.15;%;Prozent;
0;Bezirk Dielsdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;106.20;%;Prozent;
0;Bezirk Dielsdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.48;%;Prozent;
0;Bezirk Dielsdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;105.45;%;Prozent;
0;Bezirk Dielsdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;106.12;%;Prozent;
0;Bezirk Dielsdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;107.20;%;Prozent;
0;Bezirk Dielsdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;107.59;%;Prozent;
0;Bezirk Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;106.37;%;Prozent;
0;Bezirk Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.19;%;Prozent;
0;Bezirk Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;106.01;%;Prozent;
0;Bezirk Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;106.83;%;Prozent;
0;Bezirk Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;110.14;%;Prozent;
0;Bezirk Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;110.10;%;Prozent;
0;Bezirk Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;114.95;%;Prozent;
0;Bezirk Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;114.69;%;Prozent;
0;Bezirk Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;114.92;%;Prozent;
0;Bezirk Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.56;%;Prozent;
0;Bezirk Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;116.05;%;Prozent;
0;Bezirk Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;115.78;%;Prozent;
0;Bezirk Horgen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;88.29;%;Prozent;
0;Bezirk Horgen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;88.73;%;Prozent;
0;Bezirk Horgen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;89.15;%;Prozent;
0;Bezirk Horgen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;90.27;%;Prozent;
0;Bezirk Horgen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;90.77;%;Prozent;
0;Bezirk Horgen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;90.67;%;Prozent;
0;Bezirk Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;82.06;%;Prozent;
0;Bezirk Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;82.47;%;Prozent;
0;Bezirk Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;83.02;%;Prozent;
0;Bezirk Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;83.11;%;Prozent;
0;Bezirk Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;83.55;%;Prozent;
0;Bezirk Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;82.97;%;Prozent;
0;Bezirk Pfäffikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;111.67;%;Prozent;
0;Bezirk Pfäffikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;110.47;%;Prozent;
0;Bezirk Pfäffikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;110.56;%;Prozent;
0;Bezirk Pfäffikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;110.48;%;Prozent;
0;Bezirk Pfäffikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;111.38;%;Prozent;
0;Bezirk Pfäffikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;111.64;%;Prozent;
0;Bezirk Uster;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;99.46;%;Prozent;
0;Bezirk Uster;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;98.86;%;Prozent;
0;Bezirk Uster;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;99.70;%;Prozent;
0;Bezirk Uster;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;99.89;%;Prozent;
0;Bezirk Uster;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;101.11;%;Prozent;
0;Bezirk Uster;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;100.87;%;Prozent;
0;Bezirk Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;115.43;%;Prozent;
0;Bezirk Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;115.33;%;Prozent;
0;Bezirk Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;115.60;%;Prozent;
0;Bezirk Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.87;%;Prozent;
0;Bezirk Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;117.56;%;Prozent;
0;Bezirk Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;118.06;%;Prozent;
0;Bezirk Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;119.00;%;Prozent;
0;Bezirk Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
0;Bezirk Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
0;Bezirk Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
0;Bezirk Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
0;Bezirk Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
0;Region Furttal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;108.14;%;Prozent;
0;Region Furttal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;106.87;%;Prozent;
0;Region Furttal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;107.52;%;Prozent;
0;Region Furttal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;108.86;%;Prozent;
0;Region Furttal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;111.86;%;Prozent;
0;Region Furttal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;112.28;%;Prozent;
0;Region Glattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;97.88;%;Prozent;
0;Region Glattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;97.86;%;Prozent;
0;Region Glattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;98.22;%;Prozent;
0;Region Glattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;99.65;%;Prozent;
0;Region Glattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;100.03;%;Prozent;
0;Region Glattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;99.78;%;Prozent;
0;Region Knonaueramt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;104.25;%;Prozent;
0;Region Knonaueramt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;104.19;%;Prozent;
0;Region Knonaueramt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;105.49;%;Prozent;
0;Region Knonaueramt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;105.97;%;Prozent;
0;Region Knonaueramt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;107.82;%;Prozent;
0;Region Knonaueramt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;108.05;%;Prozent;
0;Region Limmattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;106.37;%;Prozent;
0;Region Limmattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.19;%;Prozent;
0;Region Limmattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;106.01;%;Prozent;
0;Region Limmattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;106.83;%;Prozent;
0;Region Limmattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;110.14;%;Prozent;
0;Region Limmattal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;110.10;%;Prozent;
0;Region Oberland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;112.78;%;Prozent;
0;Region Oberland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;111.82;%;Prozent;
0;Region Oberland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;111.96;%;Prozent;
0;Region Oberland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;112.27;%;Prozent;
0;Region Oberland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;112.96;%;Prozent;
0;Region Oberland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;112.86;%;Prozent;
0;Region Pfannenstiel;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;82.54;%;Prozent;
0;Region Pfannenstiel;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;82.92;%;Prozent;
0;Region Pfannenstiel;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;83.57;%;Prozent;
0;Region Pfannenstiel;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;83.69;%;Prozent;
0;Region Pfannenstiel;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;84.10;%;Prozent;
0;Region Pfannenstiel;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;83.51;%;Prozent;
0;Region Unterland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;105.31;%;Prozent;
0;Region Unterland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.04;%;Prozent;
0;Region Unterland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;105.01;%;Prozent;
0;Region Unterland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;105.17;%;Prozent;
0;Region Unterland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;104.96;%;Prozent;
0;Region Unterland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;105.07;%;Prozent;
0;Region Weinland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;114.08;%;Prozent;
0;Region Weinland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;113.78;%;Prozent;
0;Region Weinland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;113.86;%;Prozent;
0;Region Weinland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;114.27;%;Prozent;
0;Region Weinland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;114.22;%;Prozent;
0;Region Weinland;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;113.40;%;Prozent;
0;Region Winterthur u. Umg.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;115.14;%;Prozent;
0;Region Winterthur u. Umg.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;115.04;%;Prozent;
0;Region Winterthur u. Umg.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;115.30;%;Prozent;
0;Region Winterthur u. Umg.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.52;%;Prozent;
0;Region Winterthur u. Umg.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;116.99;%;Prozent;
0;Region Winterthur u. Umg.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;117.41;%;Prozent;
0;Region Zimmerberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;88.29;%;Prozent;
0;Region Zimmerberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;88.73;%;Prozent;
0;Region Zimmerberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;89.15;%;Prozent;
0;Region Zimmerberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;90.27;%;Prozent;
0;Region Zimmerberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;90.77;%;Prozent;
0;Region Zimmerberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;90.67;%;Prozent;
0;Region Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;119.00;%;Prozent;
0;Region Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
0;Region Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
0;Region Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
0;Region Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
0;Region Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
0;Zürich - ganzer Kanton;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;105.90;%;Prozent;
0;Zürich - ganzer Kanton;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.75;%;Prozent;
0;Zürich - ganzer Kanton;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;106.25;%;Prozent;
0;Zürich - ganzer Kanton;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;106.65;%;Prozent;
0;Zürich - ganzer Kanton;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;107.60;%;Prozent;
0;Zürich - ganzer Kanton;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;106.63;%;Prozent;
